user_id,ingreso,ratio_deuda,frecuencia_ahorro,pct_gasto_esencial,tasa_gasto,perfil
USR_2053,13070837.79,0.4457,9,0.8653,0.5108,En observación
USR_2054,3670769.09,0.2419,3,0.7577,0.8863,En observación
USR_2055,4698833.54,0.8178,10,0.4733,0.3466,En riesgo
USR_2056,8246857.51,0.126,8,0.725,0.742,Saludable
USR_2057,3283464.4,0.8064,15,0.2703,1.2448,En riesgo
USR_2058,12181311.47,0.7777,1,0.8319,0.7831,Saludable
USR_2059,5077262.53,0.7164,14,0.4536,1.2134,En riesgo
USR_2060,7771469.8,0.9206,12,0.5427,0.3893,En riesgo
USR_2061,11505148.38,0.8475,14,0.4422,0.5181,Saludable
USR_2062,4995093.37,0.6731,15,0.2,1.2318,En riesgo
USR_2063,8795288.65,0.6203,8,0.4653,0.3606,En riesgo
USR_2064,6968320.76,0.6688,13,0.6076,0.4711,Saludable
USR_2065,13807163.27,0.6816,7,0.3135,0.8472,En riesgo
USR_2066,10300252.14,0.9619,1,0.6413,1.1068,En riesgo
USR_2067,14535087.78,0.4546,3,0.6403,0.4424,En observación
USR_2068,1746255.47,0.7014,12,0.879,1.2876,En riesgo
USR_2069,10064565.57,0.887,13,0.4954,0.5661,En observación
USR_2070,7282341.73,0.8441,13,0.4944,0.8896,En riesgo
USR_2071,9532677.62,0.292,11,0.7237,0.7921,Saludable
USR_2072,5368606.03,0.582,2,0.6641,0.6823,En observación
USR_2073,6916570.67,0.348,2,0.787,0.4813,En observación
USR_2074,9557436.04,0.4389,14,0.4623,1.0646,En riesgo
USR_2075,1289925.16,0.477,3,0.7845,1.2429,En riesgo
USR_2076,7445879.38,0.5001,11,0.5965,1.0998,Saludable
USR_2077,14734249.61,0.7056,4,0.5031,0.9551,En riesgo
USR_2078,10721253.57,0.0065,15,0.5067,1.2601,En riesgo
USR_2079,4950753.79,0.7446,6,0.7332,0.8748,En riesgo
USR_2080,10871018.77,0.4178,13,0.5642,0.8288,En observación
USR_2081,12200915.26,0.9683,15,0.5331,1.1473,En riesgo
USR_2082,7741635.84,0.5568,0,0.6987,0.8218,En observación
USR_2083,3429030.13,0.3842,15,0.2499,0.8758,En observación
USR_2084,14683315.66,0.9743,4,0.7093,0.4437,En riesgo
USR_2085,3443691.1,0.1628,1,0.5417,0.5279,En observación
USR_2086,11705447.08,0.2628,11,0.8412,0.8859,En observación
USR_2087,4099624.07,0.2841,3,0.6232,0.4573,Saludable
USR_2088,13594523.68,0.4651,14,0.3563,0.9862,En observación
USR_2089,11111739.96,0.2749,6,0.7055,0.3805,Saludable
USR_2090,10079810.71,0.9215,11,0.8022,0.4985,Saludable
USR_2091,1247864.74,0.8708,11,0.4651,0.3858,En riesgo
USR_2092,13086182.83,0.6217,9,0.8246,0.9169,En riesgo
USR_2093,8476556.79,0.3256,8,0.3133,0.6288,En observación
USR_2094,12505815.67,0.1607,13,0.5583,0.7167,Saludable
USR_2095,12091829.36,0.4248,8,0.383,0.7135,En observación
USR_2096,13315345.85,0.7862,2,0.7032,0.6131,En riesgo
USR_2097,1667052.32,0.8106,10,0.5218,0.454,En riesgo
USR_2098,5557592.32,0.8576,2,0.5655,0.9531,En riesgo
USR_2099,3565777.35,0.3716,11,0.8886,0.4901,En observación
USR_2100,7396817.22,0.9182,1,0.8288,0.6174,En riesgo
USR_2101,14483505.83,0.8124,1,0.7412,0.7625,En riesgo
USR_2102,4013598.12,0.024,13,0.2571,0.5326,Saludable
USR_2103,14479210.98,0.5007,7,0.3921,0.4319,En observación
USR_2104,14240347.98,0.1316,5,0.4449,0.6077,Saludable
USR_2105,4099034.4,0.1729,6,0.2072,1.0219,En observación
USR_2106,11060115.08,0.4178,10,0.7811,1.2715,En riesgo
USR_2107,6018344.54,0.291,5,0.5894,0.5761,Saludable
USR_2108,9718274.76,0.6481,12,0.8724,0.465,En riesgo
USR_2109,14963878.41,0.3922,11,0.2322,0.5861,En observación
USR_2110,2080835.92,0.9639,1,0.2883,0.7889,En riesgo
USR_2111,8402439.02,0.2019,10,0.3955,0.7682,En riesgo
USR_2112,13797659.03,0.5681,2,0.4153,0.7893,En observación
USR_2113,4299713.45,0.0538,10,0.6937,0.785,Saludable
USR_2114,3459280.54,0.93,0,0.3189,1.2307,En riesgo
USR_2115,7804616.22,0.3404,10,0.6975,1.2043,En riesgo
USR_2116,4668087.68,0.9313,12,0.8456,0.9926,En riesgo
USR_2117,4617516.42,0.185,12,0.4727,0.6893,Saludable
USR_2118,4373411.9,0.2155,6,0.4712,0.9251,En observación
USR_2119,5213867.64,0.0653,4,0.2143,0.8191,Saludable
USR_2120,11721827.88,0.0564,12,0.4737,0.5786,Saludable
USR_2121,9176953.54,0.5228,4,0.412,1.0793,En riesgo
USR_2122,5652740.66,0.43,3,0.8609,0.3586,Saludable
USR_2123,11410740.22,0.7265,9,0.6043,0.5515,En riesgo
USR_2124,5190972.25,0.3673,8,0.4456,1.0689,En riesgo
USR_2125,13113599.15,0.3648,12,0.3613,0.8084,En observación
USR_2126,10303446.59,0.0448,6,0.8261,0.4481,Saludable
USR_2127,9973203.13,0.8901,0,0.7576,0.572,En riesgo
USR_2128,12183914.57,0.5405,1,0.8457,1.0091,En riesgo
USR_2129,12036692.34,0.085,3,0.5388,0.9374,En observación
USR_2130,9698638.31,0.3581,12,0.2303,0.9145,En observación
USR_2131,10768747.88,0.1073,4,0.5634,0.35,Saludable
USR_2132,5183398.27,0.446,4,0.7944,0.8874,En observación
USR_2133,3425067.96,0.0152,9,0.772,0.5377,En observación
USR_2134,11557770.76,0.8786,14,0.2872,1.24,En riesgo
USR_2135,8724617.36,0.6153,12,0.4546,1.0919,En riesgo
USR_2136,5562303.94,0.253,3,0.6766,0.7084,Saludable
USR_2137,8925747.88,0.4158,2,0.4184,1.1559,En riesgo
USR_2138,9034712.36,0.8133,3,0.7055,1.1549,En observación
USR_2139,6543768.2,0.1147,3,0.3784,1.2149,En riesgo
USR_2140,10688083.2,0.7372,2,0.7257,1.0109,En riesgo
USR_2141,4012697.79,0.8469,7,0.4478,0.6293,En riesgo
USR_2142,6294429.31,0.0917,13,0.443,1.1414,En riesgo
USR_2143,1687171.11,0.9747,0,0.6525,1.0619,En riesgo
USR_2144,4389391.21,0.9663,0,0.8896,0.5353,En riesgo
USR_2145,11167437.77,0.435,12,0.4136,0.6312,En observación
USR_2146,2172818.48,0.2835,2,0.6455,0.8756,En observación
USR_2147,8997711.89,0.6151,3,0.7206,1.1329,En riesgo
USR_2148,1401811.79,0.329,4,0.4893,1.0705,En riesgo
USR_2149,14724859.95,0.9511,3,0.5055,0.97,En riesgo
USR_2150,1767011.4,0.3895,12,0.4762,0.7599,En observación
USR_2151,10255223.71,0.2608,5,0.2424,1.218,En riesgo
USR_2152,3568253.16,0.1585,4,0.2747,1.2175,En riesgo
USR_2153,13555515.08,0.9088,0,0.633,0.3686,En riesgo
USR_2154,6453123.2,0.4507,1,0.4331,0.8853,En observación
USR_2155,11955624.15,0.9206,13,0.3106,1.0134,En riesgo
USR_2156,2228816.01,0.4829,8,0.8187,0.8438,En observación
USR_2157,1753863.7,0.9199,12,0.364,0.4458,En riesgo
USR_2158,6223352.56,0.6809,3,0.3729,1.1755,En riesgo
USR_2159,13606076.57,0.4581,15,0.21,1.2607,En riesgo
USR_2160,12637638.98,0.9121,5,0.6625,0.5428,En riesgo
USR_2161,14155048.23,0.0109,14,0.7583,0.5086,Saludable
USR_2162,7985146.64,0.8565,2,0.4882,1.1903,En riesgo
USR_2163,1327704.1,0.9763,5,0.3424,0.5862,En riesgo
USR_2164,12446770.43,0.9158,4,0.4108,0.5451,En riesgo
USR_2165,10172377.93,0.5535,3,0.877,0.3145,En observación
USR_2166,11560470.89,0.5058,5,0.6048,1.2506,En observación
USR_2167,3244348.8,0.9936,8,0.3977,0.4075,En riesgo
USR_2168,7175650.03,0.2145,11,0.6508,0.3916,En observación
USR_2169,1489139.95,0.0508,1,0.7745,1.2441,En riesgo
USR_2170,10291689.76,0.4761,9,0.5614,0.3194,En observación
USR_2171,5098075.38,0.0532,7,0.6114,0.502,Saludable
USR_2172,14580839.06,0.4277,5,0.6221,0.7531,En observación
USR_2173,4271508.94,0.7384,3,0.2771,0.869,En riesgo
USR_2174,4971777.68,0.6158,1,0.725,0.5846,En riesgo
USR_2175,6995384.85,0.3843,2,0.4537,0.6858,En observación
USR_2176,10880747.72,0.0904,14,0.6573,1.2705,En riesgo
USR_2177,9205615.06,0.8212,14,0.6528,0.3156,En riesgo
USR_2178,3687265.19,0.9299,4,0.8759,0.6389,En riesgo
USR_2179,10143926.11,0.5622,3,0.8721,0.987,En observación
USR_2180,14642909.63,0.8489,3,0.36,0.7307,En riesgo
USR_2181,10552765.07,0.1872,4,0.5293,0.4306,Saludable
USR_2182,11064885.5,0.6806,10,0.6549,1.2409,En riesgo
USR_2183,11044472.24,0.7963,2,0.8419,1.0552,En riesgo
USR_2184,10242714.61,0.254,11,0.4971,1.0105,En riesgo
USR_2185,13174106.51,0.9757,3,0.2831,1.0635,En riesgo
USR_2186,3506487.69,0.2529,13,0.8177,0.6608,Saludable
USR_2187,9763626.69,0.666,11,0.8955,1.0379,En riesgo
USR_2188,6616606.13,0.1303,9,0.888,1.1349,En riesgo
USR_2189,7819677.21,0.8793,13,0.73,0.5306,En riesgo
USR_2190,9299072.58,0.1946,2,0.2752,0.5733,En observación
USR_2191,6751389.81,0.7493,13,0.3081,0.4906,En riesgo
USR_2192,2621594.29,0.5621,15,0.3247,0.8871,En observación
USR_2193,14187800.27,0.6108,12,0.5723,0.8736,En riesgo
USR_2194,14943660.33,0.9941,5,0.2076,1.1701,En riesgo
USR_2195,4216932.97,0.4559,8,0.4168,1.1189,En riesgo
USR_2196,10236915.27,0.2802,11,0.6595,0.6905,Saludable
USR_2197,6039890.7,0.4316,7,0.5791,1.108,En observación
USR_2198,14460090.66,0.8729,4,0.6412,0.7366,En riesgo
USR_2199,7501480.05,0.8184,5,0.7089,0.3119,En riesgo
USR_2200,2807793.59,0.9238,4,0.2268,0.3271,En riesgo
USR_2201,2350220.71,0.4376,7,0.6223,0.9948,En observación
USR_2202,6373755.76,0.4304,11,0.4253,0.6355,En observación
USR_2203,10842552.73,0.4737,15,0.6657,0.5347,En observación
USR_2204,11690905.21,0.3253,12,0.5943,0.9691,En observación
USR_2205,5720214.35,0.4094,5,0.2736,0.9838,En observación
USR_2206,11958220.1,0.5515,12,0.3538,0.8075,En observación
USR_2207,1746418.89,0.9048,10,0.8784,0.5234,En riesgo
USR_2208,4241375.16,0.4599,0,0.3946,1.0797,En riesgo
USR_2209,9223385.83,0.9759,0,0.5454,0.3164,Saludable
USR_2210,2336597.42,0.2578,11,0.6978,1.0744,En riesgo
USR_2211,1207037.85,0.505,2,0.8095,0.7598,En observación
USR_2212,5329688.72,0.6293,3,0.4496,1.2406,En riesgo
USR_2213,4518184.13,0.095,13,0.2396,0.892,En observación
USR_2214,3735189.52,0.2289,0,0.2427,1.1573,En riesgo
USR_2215,12468627.49,0.9855,6,0.7581,0.3612,En riesgo
USR_2216,13466796.49,0.9964,6,0.4198,0.4185,En riesgo
USR_2217,7477433.0,0.552,12,0.5653,0.8104,En observación
USR_2218,6183255.62,0.7175,13,0.3551,0.9639,En riesgo
USR_2219,7199573.82,0.0597,9,0.8169,0.5552,Saludable
USR_2220,6029669.23,0.2311,2,0.3464,0.6119,En observación
USR_2221,2806426.07,0.4569,4,0.373,0.9397,En observación
USR_2222,2249481.31,0.5725,15,0.351,1.0538,En riesgo
USR_2223,13362702.32,0.1715,2,0.2037,1.0374,En riesgo
USR_2224,11376419.16,0.4968,4,0.483,0.79,Saludable
USR_2225,6101293.44,0.2793,10,0.4477,0.8739,En observación
USR_2226,6507007.34,0.3038,4,0.3784,0.7273,En observación
USR_2227,13639922.86,0.4545,10,0.7678,0.9843,En observación
USR_2228,8664855.81,0.9544,10,0.7512,1.177,En riesgo
USR_2229,11520086.58,0.8954,6,0.2313,0.7107,En riesgo
USR_2230,5592213.15,0.1412,0,0.7007,1.0357,En riesgo
USR_2231,14957370.27,0.7689,10,0.611,0.8295,En riesgo
USR_2232,2814437.65,0.2185,15,0.3554,0.8488,Saludable
USR_2233,13705016.76,0.9127,6,0.7573,0.3643,En riesgo
USR_2234,14215801.91,0.2154,0,0.4719,0.8877,En observación
USR_2235,9178638.37,0.5434,12,0.4071,0.3159,En observación
USR_2236,12060123.79,0.3115,8,0.4074,0.4374,En observación
USR_2237,7649550.44,0.1559,10,0.7527,0.3892,Saludable
USR_2238,9177671.27,0.6499,7,0.3186,0.301,Saludable
USR_2239,13194961.22,0.6715,0,0.7443,0.7181,En riesgo
USR_2240,5854746.87,0.0685,14,0.8209,0.5451,Saludable
USR_2241,6696678.79,0.3291,2,0.864,0.4934,En observación
USR_2242,13632340.07,0.1415,6,0.688,1.0511,En riesgo
USR_2243,14762675.05,0.007,15,0.5692,0.3754,Saludable
USR_2244,12960699.21,0.4134,8,0.8621,0.8374,En observación
USR_2245,1295497.32,0.0111,1,0.6376,1.2618,En riesgo
USR_2246,12708499.73,0.1088,10,0.4514,1.1562,En riesgo
USR_2247,13659534.15,0.4995,3,0.8523,0.759,En observación
USR_2248,4569403.26,0.9178,3,0.3854,0.431,En riesgo
USR_2249,5267305.41,0.2618,7,0.5036,0.6242,Saludable
USR_2250,11462199.78,0.203,1,0.7095,0.7141,En observación
USR_2251,5682164.14,0.8463,7,0.6692,0.9208,En riesgo
USR_2252,7372082.38,0.0959,15,0.2069,1.105,En riesgo
USR_2253,8340315.81,0.6852,2,0.6331,1.2342,En riesgo
USR_2254,3471699.34,0.543,15,0.7576,0.749,En observación
USR_2255,3456661.68,0.0945,7,0.6275,1.1922,En riesgo
USR_2256,7320578.54,0.5976,12,0.5555,1.2068,En riesgo
USR_2257,3400291.48,0.6898,7,0.4068,0.7525,En riesgo
USR_2258,8591697.94,0.9922,8,0.7929,0.5466,En riesgo
USR_2259,11403897.87,0.781,13,0.4008,0.4038,En riesgo
USR_2260,3665258.65,0.8236,14,0.23,0.4906,En riesgo
USR_2261,10365183.85,0.0983,2,0.5449,0.5378,En observación
USR_2262,2534914.71,0.8014,14,0.3816,1.1494,En riesgo
USR_2263,3888154.21,0.4133,5,0.4382,0.4035,En observación
USR_2264,3734285.13,0.3457,15,0.4502,1.075,En riesgo
USR_2265,10192799.82,0.2344,7,0.2632,0.5845,Saludable
USR_2266,4826143.72,0.1862,14,0.4121,0.4081,Saludable
USR_2267,8747344.47,0.7636,7,0.4528,0.9679,En riesgo
USR_2268,9086919.71,0.8468,7,0.6732,0.9958,En riesgo
USR_2269,11259722.89,0.6514,6,0.208,0.6133,En riesgo
USR_2270,7907657.32,0.5998,1,0.6808,0.8148,En observación
USR_2271,13177336.14,0.9968,13,0.5416,0.4152,En riesgo
USR_2272,7898358.53,0.1094,4,0.7429,0.4246,Saludable
USR_2273,10221508.5,0.2957,9,0.8673,1.2805,En riesgo
USR_2274,1245288.69,0.1202,1,0.6434,0.4133,En observación
USR_2275,10298222.32,0.9256,15,0.3141,1.0639,En riesgo
USR_2276,9368739.97,0.5488,14,0.7512,0.3739,En observación
USR_2277,6818490.52,0.3373,3,0.6691,1.2147,En riesgo
USR_2278,6004572.67,0.2724,12,0.8564,0.7277,Saludable
USR_2279,11185379.32,0.8295,6,0.6305,0.383,En riesgo
USR_2280,2793303.73,0.5361,15,0.3185,0.7962,En observación
USR_2281,10352357.72,0.4974,11,0.5889,1.1672,En riesgo
USR_2282,6976003.46,0.3986,10,0.817,0.4314,En observación
USR_2283,12204795.1,0.1191,3,0.3906,1.2927,En riesgo
USR_2284,5567182.15,0.8788,8,0.4572,1.1608,En riesgo
USR_2285,9947597.0,0.2153,4,0.437,0.497,Saludable
USR_2286,14466281.11,0.2447,8,0.4435,0.594,Saludable
USR_2287,7758517.66,0.2149,12,0.3749,0.3845,Saludable
USR_2288,12520986.61,0.7716,8,0.6128,1.0874,En riesgo
USR_2289,1826206.09,0.1065,5,0.3813,1.1183,En riesgo
USR_2290,4345470.67,0.6796,8,0.7905,0.3604,En riesgo
USR_2291,9434767.59,0.717,11,0.4789,1.1407,En riesgo
USR_2292,7248189.24,0.2384,6,0.7108,1.1201,En riesgo
USR_2293,13671473.67,0.0984,14,0.8681,0.372,Saludable
USR_2294,6836543.38,0.648,0,0.7739,0.4266,En riesgo
USR_2295,10471419.21,0.0036,9,0.789,0.5771,Saludable
USR_2296,4163058.3,0.9148,9,0.7289,0.5425,En riesgo
USR_2297,8420809.64,0.1842,15,0.5529,1.2515,En riesgo
USR_2298,6999249.39,0.8817,11,0.8486,0.7291,En riesgo
USR_2299,14156401.5,0.9914,1,0.4027,0.8573,En observación
USR_2300,9503494.36,0.9682,14,0.7494,0.7336,En riesgo
USR_2301,3981223.53,0.6511,13,0.3398,0.8972,En riesgo
USR_2302,3886653.09,0.3653,9,0.7344,1.0137,En riesgo
USR_2303,10342829.96,0.0063,3,0.6006,1.0084,En riesgo
USR_2304,11848800.37,0.739,8,0.2526,1.05,En riesgo
USR_2305,12070546.86,0.5743,6,0.751,1.0476,En riesgo
USR_2306,1263484.18,0.2964,8,0.7894,0.8398,Saludable
USR_2307,5661858.77,0.4786,4,0.799,1.1236,En observación
USR_2308,13528513.21,0.0483,7,0.6099,0.9887,En observación
USR_2309,3134158.62,0.3584,15,0.8658,1.1896,En riesgo
USR_2310,7511246.18,0.6365,2,0.5834,0.6344,En riesgo
USR_2311,9899741.19,0.0687,12,0.811,0.422,Saludable
USR_2312,14759137.59,0.0124,2,0.6717,0.6912,En observación
USR_2313,6717070.92,0.7649,6,0.8095,0.9411,En observación
USR_2314,14016404.6,0.8425,0,0.6251,0.9156,En riesgo
USR_2315,12091230.36,0.9491,11,0.3975,0.9327,En riesgo
USR_2316,4213673.4,0.6475,1,0.7847,0.8134,En riesgo
USR_2317,11288715.95,0.019,13,0.7531,0.5245,En riesgo
USR_2318,4868323.46,0.0935,7,0.6931,0.7545,Saludable
USR_2319,7547700.73,0.6698,7,0.8135,0.8406,En riesgo
USR_2320,4570309.6,0.0961,7,0.7799,1.0915,En riesgo
USR_2321,11159261.27,0.3591,15,0.5203,0.3514,En observación
USR_2322,10722401.77,0.6423,4,0.2532,0.8368,En riesgo
USR_2323,10151826.02,0.7107,2,0.5821,0.5868,En riesgo
USR_2324,4651850.64,0.0048,1,0.2084,0.6503,En observación
USR_2325,2466067.9,0.3215,6,0.3848,0.6667,En observación
USR_2326,1867402.03,0.6531,12,0.3352,1.271,En riesgo
USR_2327,8782747.82,0.1825,12,0.6948,1.2371,En riesgo
USR_2328,4033397.01,0.7053,6,0.5535,1.1926,En riesgo
USR_2329,13188852.56,0.5744,8,0.2342,0.6196,En riesgo
USR_2330,6651464.13,0.2481,11,0.5149,0.832,Saludable
USR_2331,7119566.75,0.7029,12,0.8592,0.3416,En riesgo
USR_2332,11788577.1,0.4831,9,0.8575,0.6161,En observación
USR_2333,12249542.2,0.7153,12,0.4412,0.824,En riesgo
USR_2334,3111046.2,0.9456,7,0.6387,1.0723,En riesgo
USR_2335,4948647.6,0.7408,12,0.4132,1.2975,Saludable
USR_2336,10289352.02,0.9222,4,0.7173,0.763,En riesgo
USR_2337,9446112.37,0.4158,10,0.4991,1.2805,En riesgo
USR_2338,8047096.39,0.8111,0,0.2146,0.3662,En riesgo
USR_2339,7513044.49,0.7377,6,0.733,1.2181,En riesgo
USR_2340,4207776.99,0.9257,9,0.4468,1.0285,En riesgo
USR_2341,9631927.63,0.0812,9,0.4557,0.3473,Saludable
USR_2342,2638048.84,0.1423,2,0.7116,0.5215,En observación
USR_2343,13664486.02,0.4912,2,0.2566,1.0295,En riesgo
USR_2344,1312645.42,0.7342,7,0.5498,0.674,En riesgo
USR_2345,10039642.39,0.4871,3,0.2928,1.2942,En riesgo
USR_2346,5713949.31,0.922,3,0.3543,0.5238,En riesgo
USR_2347,14108099.09,0.4325,14,0.5077,0.9992,En observación
USR_2348,3609924.41,0.6424,5,0.549,0.6701,En riesgo
USR_2349,12293494.0,0.3205,1,0.8077,0.872,En observación
USR_2350,6999978.14,0.058,9,0.4874,0.804,Saludable
USR_2351,14547407.69,0.6616,13,0.2566,0.4966,En riesgo
USR_2352,14705746.97,0.8473,8,0.8774,0.3971,En riesgo
USR_2353,13656862.15,0.4452,12,0.409,1.1838,En riesgo
USR_2354,13639162.89,0.2917,10,0.6614,1.2778,En riesgo
USR_2355,2738177.53,0.4619,9,0.5234,1.1841,En riesgo
USR_2356,5287704.07,0.5607,11,0.5868,1.1732,En riesgo
USR_2357,8253044.78,0.0582,15,0.3715,0.8608,En observación
USR_2358,8697621.79,0.9895,14,0.7223,0.8917,En riesgo
USR_2359,8660206.22,0.2495,0,0.8807,1.2465,En riesgo
USR_2360,4389221.74,0.1709,2,0.2863,0.7673,En observación
USR_2361,14289972.3,0.4186,6,0.2782,1.0902,En riesgo
USR_2362,2297337.15,0.02,3,0.5401,0.9397,En observación
USR_2363,1241125.8,0.2532,9,0.4317,0.9081,En observación
USR_2364,4314702.37,0.6878,3,0.668,0.726,En observación
USR_2365,14835151.56,0.1532,5,0.6627,0.6048,Saludable
USR_2366,7841267.7,0.7105,6,0.2982,0.4597,En riesgo
USR_2367,14018679.61,0.6832,7,0.2467,0.3143,En riesgo
USR_2368,13476861.84,0.4899,9,0.3018,0.9896,En observación
USR_2369,2988233.92,0.1907,2,0.7763,1.1559,En observación
USR_2370,2671807.5,0.5578,3,0.6832,1.04,En riesgo
USR_2371,8240942.19,0.9693,10,0.5141,0.4097,En riesgo
USR_2372,8322499.57,0.3948,1,0.2385,0.874,En observación
USR_2373,13627975.44,0.7801,10,0.6543,0.4989,En observación
USR_2374,6680297.75,0.0712,5,0.6057,0.6648,Saludable
USR_2375,8937629.88,0.4385,8,0.2452,0.4824,En observación
USR_2376,7932214.68,0.3449,14,0.7788,1.2968,En riesgo
USR_2377,11234019.02,0.0153,0,0.3283,1.148,En riesgo
USR_2378,9175174.18,0.2662,4,0.2101,0.3209,Saludable
USR_2379,9645335.92,0.0218,0,0.2851,0.7835,En observación
USR_2380,6484961.62,0.5123,4,0.2564,1.0668,En riesgo
USR_2381,9271911.11,0.0862,3,0.4286,0.949,En observación
USR_2382,14893177.01,0.6468,2,0.2544,0.421,En riesgo
USR_2383,14830340.17,0.4876,9,0.8639,1.2686,En riesgo
USR_2384,14104611.06,0.4118,1,0.749,0.574,En observación
USR_2385,6742336.32,0.4133,13,0.8271,1.1626,En riesgo
USR_2386,3334287.3,0.488,12,0.7739,0.8173,En observación
USR_2387,4384818.13,0.6631,0,0.8451,0.7569,En riesgo
USR_2388,10275877.05,0.9727,13,0.8365,1.2113,En riesgo
USR_2389,9139479.19,0.7024,3,0.6941,0.9998,En observación
USR_2390,14913067.22,0.4699,14,0.2504,0.7228,En observación
USR_2391,12110657.28,0.8049,2,0.7879,0.5364,En riesgo
USR_2392,5592335.11,0.7025,13,0.8302,0.7968,En riesgo
USR_2393,11667919.91,0.0644,6,0.4289,0.8968,En observación
USR_2394,12483381.43,0.4753,0,0.6559,1.2709,En riesgo
USR_2395,12613227.78,0.9746,7,0.4688,0.4029,En riesgo
USR_2396,12462921.39,0.7686,1,0.7727,0.4821,En riesgo
USR_2397,1975903.84,0.9479,2,0.5038,0.526,En observación
USR_2398,6024486.95,0.6523,13,0.7725,0.5454,En riesgo
USR_2399,11838360.43,0.8044,11,0.8452,0.3279,En riesgo
USR_2400,4892291.59,0.1325,14,0.7082,0.68,Saludable
USR_2401,13404529.11,0.2522,10,0.5194,0.763,Saludable
USR_2402,14235209.45,0.3202,12,0.8069,0.6102,En observación
USR_2403,2296047.05,0.445,5,0.8063,0.6039,En observación
USR_2404,12212985.72,0.971,0,0.4005,0.5788,En riesgo
USR_2405,7278674.39,0.3569,14,0.6987,1.0319,En riesgo
USR_2406,7260697.06,0.0797,0,0.5017,1.2847,En riesgo
USR_2407,4176119.22,0.7144,0,0.4099,1.1205,En riesgo
USR_2408,1933769.26,0.5298,3,0.7126,1.0761,En observación
USR_2409,2127020.95,0.205,15,0.5026,1.0275,En riesgo
USR_2410,7980156.9,0.067,1,0.4584,0.7989,En observación
USR_2411,4118141.23,0.1731,4,0.4806,0.6315,Saludable
USR_2412,14656969.25,0.7126,12,0.5312,1.1574,En observación
USR_2413,13996345.93,0.0924,4,0.5763,0.9548,En observación
USR_2414,13724446.16,0.9933,9,0.6487,0.3021,En riesgo
USR_2415,14559411.28,0.2321,5,0.2496,0.6299,Saludable
USR_2416,10031240.1,0.5269,6,0.2032,0.9396,En observación
USR_2417,13201674.82,0.6723,8,0.8649,0.6831,En riesgo
USR_2418,9504656.03,0.4503,11,0.8773,1.2826,En riesgo
USR_2419,7407561.2,0.8474,15,0.8739,0.3459,En riesgo
USR_2420,10302894.34,0.7751,9,0.5575,0.5311,Saludable
USR_2421,6760152.71,0.3732,13,0.4592,0.6689,En observación
USR_2422,12340290.9,0.801,5,0.6675,1.2666,En riesgo
USR_2423,6585848.32,0.6799,11,0.6073,1.238,En riesgo
USR_2424,5126055.62,0.4589,2,0.8563,1.2144,En riesgo
USR_2425,4701924.05,0.4018,7,0.2562,0.9054,En observación
USR_2426,13074284.74,0.9217,7,0.5064,0.9182,En riesgo
USR_2427,2408504.88,0.4953,0,0.8998,0.8128,En observación
USR_2428,8810242.93,0.4143,9,0.438,0.3649,En observación
USR_2429,8175094.86,0.6016,14,0.4073,0.7891,En riesgo
USR_2430,4220335.39,0.1851,8,0.4057,0.5762,Saludable
USR_2431,13197020.94,0.1451,3,0.4723,0.9894,En observación
USR_2432,4874300.86,0.0206,15,0.214,0.9461,En observación
USR_2433,9920555.08,0.1104,6,0.7151,0.6257,Saludable
USR_2434,3884655.67,0.2306,13,0.7675,1.1246,En riesgo
USR_2435,11677917.99,0.3655,6,0.4857,0.4777,En observación
USR_2436,8776613.02,0.5877,13,0.5175,0.9324,En observación
USR_2437,8640834.02,0.1506,0,0.8703,0.8969,En observación
USR_2438,1474440.85,0.106,3,0.5796,0.5425,En riesgo
USR_2439,3844968.54,0.1417,12,0.7774,0.8894,En observación
USR_2440,12014198.24,0.1257,15,0.7319,0.419,En observación
USR_2441,7728791.89,0.2862,12,0.772,0.9972,En observación
USR_2442,13981204.75,0.7119,0,0.7812,0.5315,En riesgo
USR_2443,6407997.32,0.7921,0,0.2735,1.191,En riesgo
USR_2444,7212077.6,0.9197,11,0.6342,1.1565,En riesgo
USR_2445,8332885.26,0.2317,10,0.4926,1.2551,En riesgo
USR_2446,4906351.3,0.3751,14,0.8916,0.8103,En observación
USR_2447,7095012.1,0.2867,13,0.3088,0.9297,En observación
USR_2448,9103405.3,0.5578,12,0.6185,0.6315,En observación
USR_2449,4278075.76,0.2765,10,0.5542,0.6955,Saludable
USR_2450,6646544.81,0.7338,3,0.3396,0.8449,En riesgo
USR_2451,14637878.44,0.6951,2,0.8805,0.3967,En riesgo
USR_2452,8261986.07,0.5602,8,0.8012,0.601,En observación
USR_2453,14185785.2,0.2811,14,0.6644,1.2629,En riesgo
USR_2454,7292925.28,0.2678,2,0.353,0.7442,En observación
USR_2455,14911643.65,0.4886,10,0.8532,1.2916,En observación
USR_2456,7112349.79,0.1503,10,0.4121,0.3976,Saludable
USR_2457,10093442.63,0.1807,2,0.4155,0.3041,Saludable
USR_2458,6087528.61,0.1162,15,0.2518,0.6629,Saludable
USR_2459,6831341.2,0.8957,7,0.6064,0.7586,En riesgo
USR_2460,8786443.97,0.3761,14,0.8676,1.0956,En riesgo
USR_2461,6824993.2,0.8215,15,0.4872,0.7784,En riesgo
USR_2462,10266126.62,0.8231,15,0.3291,0.3632,En riesgo
USR_2463,13460621.94,0.931,9,0.8567,0.9957,En riesgo
